"iso_code","date","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"BEL","5/30/2021",16158.8,10.17,1.61,1389.127926
"BEL","6/6/2021",16222.3,10.09,3.3,1394.586847
"BEL","6/13/2021",16232.2,9.98,0.53,1395.437923
"BEL","6/20/2021",16347.5,9.94,6.22,1405.34995
"BEL","6/27/2021",16212.8,9.74,-7.03,1393.770158
"BEL","7/4/2021",16250.7,9.65,2.01,1397.028318
"BEL","7/11/2021",16060.4,9.43,-9.44,1380.668746
"BEL","7/18/2021",16116.5,9.36,3.02,1385.49151
"BEL","7/25/2021",16221.6,9.32,5.54,1394.52667
"BEL","8/1/2021",16119.7,9.16,-5.12,1385.766605
"BEL","8/8/2021",16118.2,9.06,-0.08,1385.637654
"BEL","8/15/2021",16142.7,8.98,1.31,1387.743853
"BEL","8/22/2021",16132.4,8.88,-0.56,1386.85839
"BEL","8/29/2021",16100.5,8.77,-1.68,1384.116034
"BEL","9/5/2021",16157.4,8.71,2.99,1389.007571
"BEL","9/12/2021",16328.3,8.72,9.28,1403.699378
"BEL","9/19/2021",16368.8,8.65,2.18,1407.181052
"BEL","9/26/2021",16382.9,8.58,0.75,1408.393191
"BEL","10/3/2021",16426.2,8.51,2.28,1412.115574
"BEL","10/10/2021",16519.1,8.48,4.73,1420.101933
"BEL","10/17/2021",16731,8.5,10.53,1438.318398
"BEL","10/24/2021",17071.9,8.58,17.06,1467.62464
"BEL","10/31/2021",17416,8.67,17.34,1497.205978
"BEL","11/7/2021",17722.5,8.74,15.51,1523.554946
"BEL","11/14/2021",18104.8,8.84,19.12,1556.420233
"BEL","11/21/2021",18470.7,8.93,17.96,1587.875658
"BEL","11/28/2021",18861.8,9.02,18.64,1621.497457
"BEL","12/5/2021",19495.5,9.23,30.22,1675.974916
"BEL","12/12/2021",19946.8,9.35,20.92,1714.771945
"BEL","12/19/2021",20272.7,9.41,14.72,1742.788679
"BEL","12/26/2021",20457,9.4,8.2,1758.632446
"BEL","1/2/2022",20675.5,9.4,9.78,1777.416295
"BEL","1/9/2022",20639.7,9.28,-1.5,1774.338667
"BEL","1/16/2022",20430.7,9.09,-8.63,1756.371507
"BEL","1/23/2022",20374.5,8.97,-2.33,1751.540147
"BEL","1/30/2022",20474.7,8.92,4.15,1760.154067
"BEL","2/6/2022",20593.3,8.87,4.74,1770.349785
"BEL","2/13/2022",20646.5,8.8,2.15,1774.923244
"BEL","2/20/2022",20562.5,8.67,-3.34,1767.701993
"BEL","2/27/2022",20362.3,8.5,-8.08,1750.491346
"BEL","3/6/2022",19945.1,8.24,-16.45,1714.625801
"BLZ","3/31/2020",-13.4,-2.56,-10.37,-33.09336527
"BLZ","4/30/2020",-38.2,-5.51,-14.61,-94.34078757
"BLZ","5/31/2020",-46.6,-5.43,-5.08,-115.0858822
"BLZ","6/30/2020",-41.2,-4.03,3.32,-101.7497499
"BLZ","7/31/2020",-47.6,-4.02,-3.94,-117.5555363
"BLZ","8/31/2020",-54,-4.01,-3.94,-133.3613227
"BLZ","9/30/2020",-71.8,-4.75,-10.67,-177.3211662
"BLZ","10/31/2020",-50.6,-3.01,12.63,-124.9644987
"BLZ","11/30/2020",34.6,1.87,50.77,85.45003272
"BLZ","12/31/2020",127.6,6.28,51.1,315.1278663
"BMU","3/31/2020",-0.7,-0.47,22.62,-11.27359402
"BMU","4/30/2020",18.2,9.44,41.91,293.1134446
"BMU","5/31/2020",20.3,8.5,4.58,326.9342266
"BMU","6/30/2020",10.8,3.76,-19.59,173.9354506
"BMU","7/31/2020",5.5,1.65,-11.7,88.57823874
"BMU","8/31/2020",2.6,0.69,-6.46,41.87334922
"BMU","9/30/2020",25.5,6.11,57.11,410.6809251
"BMU","10/31/2020",13.8,2.99,-26.17,222.2508536
"BMU","11/30/2020",15.9,3.15,4.9,256.0716356
"BMU","12/31/2020",15.4,2.8,-1.1,248.0190685
"BOL","3/31/2020",749.8,5.79,4.88,63.36550793
"BOL","4/30/2020",-439.2,-2.56,-28.23,-37.11673924
"BOL","5/31/2020",-570.8,-2.64,-2.93,-48.23823944
"BOL","6/30/2020",3046.4,11.61,78.54,257.4508981
"BOL","7/31/2020",14293,46.29,242.94,1207.899713
"BOL","8/31/2020",20430.4,57.75,136.4,1726.57065
"BOL","9/30/2020",21354.4,53.84,21.56,1804.657779
"BOL","10/31/2020",21913,49.76,12.77,1851.864998
"BOL","11/30/2020",22328,46.3,9.91,1886.936598
"BOL","12/31/2020",22614.8,42.92,6.42,1911.174032
"BOL","1/31/2021",27201,47.53,101.02,2298.753243
"BOL","2/28/2021",29812.4,48.59,63.36,2519.442343
"BOL","3/31/2021",31319.2,47.59,33.8,2646.78183
"BOL","4/30/2021",32372.4,46.19,24.67,2735.787635
"BOL","5/31/2021",36167,48.47,83.54,3056.468826
"BOL","6/30/2021",41445.4,52.27,113.18,3502.545776
"BOL","7/31/2021",44678.2,53.2,68.97,3775.749315
"BOL","8/31/2021",46498.8,52.52,39.95,3929.608003
"BOL","9/30/2021",47551,51.2,24.23,4018.529298
"BOL","10/31/2021",48206.8,49.54,14.8,4073.950877
"BOL","11/30/2021",49446,48.69,29.2,4178.675521
"BOL","12/31/2021",55330,52.16,129.98,4675.931654
"BOL","1/31/2022",57352.5,51.82,43.99,4846.852886
"BIH","3/31/2020",-1107.2,-10.98,-11.77,-339.2719198
"BIH","4/30/2020",-911.2,-6.96,6.51,-279.2129455
"BIH","5/31/2020",-972,-6.04,-2.03,-297.8434845
"BIH","6/30/2020",-783.6,-4.16,6.81,-240.1133276
"BIH","7/31/2020",-526.6,-2.43,9.15,-161.3625298
"BIH","8/31/2020",-51.4,-0.21,16.65,-15.75015957
"BIH","9/30/2020",738,2.71,29.57,226.1404234
"BIH","10/31/2020",1229.2,4.07,16.29,376.655567
"BIH","11/30/2020",3703.2,11.18,84.26,1134.746905
"BIH","12/31/2020",6595.8,18.22,94.24,2021.107052
"BIH","1/31/2021",6668.3,16.84,2.15,2043.322744
"BIH","2/28/2021",6826.4,15.92,4.8,2091.768274
"BIH","3/31/2021",8266.5,17.88,43.03,2533.048523
"BIH","4/30/2021",11325.8,23.01,102.26,3470.489441
"BIH","5/31/2021",12569.3,24.08,41.74,3851.526862
"BIH","6/30/2021",13100,23.84,19.33,4014.145727
"BIH","7/31/2021",13377.3,23.17,9.94,4099.116919
"BIH","8/31/2021",13561.8,22.39,6.51,4155.652024
"BIH","9/30/2021",14690.5,23.24,42.59,4501.512046
"BIH","10/31/2021",15820,23.89,37.71,4847.617206
"BIH","11/30/2021",17518.3,25.34,58.23,5368.015961
"BIH","12/31/2021",19123.2,26.49,52.62,5859.794776
"BRA","2/29/2020",7049.6,3.31,5.25,32.94306576
"BRA","3/31/2020",14401,4.42,6.52,67.29645513
"BRA","4/30/2020",27364.4,6.24,11.48,127.8749473
"BRA","5/31/2020",64230.2,11.5,30.71,300.150321
"BRA","6/30/2020",87328.6,12.87,19.28,408.0900779
"BRA","7/31/2020",110785.4,13.81,18.9,517.7046525
"BRA","8/31/2020",136300.4,14.81,21.65,636.9372788
"BRA","9/30/2020",153903.4,14.92,15.81,719.1968094
"BRA","10/31/2020",171723,15.01,15.82,802.4685205
"BRA","11/30/2020",189223.8,15.12,16.38,884.2504663
"BRA","12/31/2020",217558.4,15.95,25.11,1016.659198
"BRA","1/31/2021",255842.6,17.32,33.84,1195.562812
"BRA","2/28/2021",290056,18.36,33.35,1355.443413
"BRA","3/31/2021",384800.4,22.71,82.88,1798.187824
"BRA","4/30/2021",466646.8,25.8,71.52,2180.65936
"BRA","5/31/2021",527632.6,27.34,50.18,2465.648468
"BRA","6/30/2021",578038,28.18,41.56,2701.19494
"BRA","7/31/2021",615646.5,28.28,29.94,2876.940981
"BRA","8/31/2021",646157,28.14,25.56,3019.51778
"BRA","9/30/2021",663969.7,27.56,15.78,3102.757248
"BRA","10/31/2021",671529.3,26.61,6.62,3138.083564
"BRA","11/30/2021",686209.6,26.08,13.55,3206.685199
"BRA","12/31/2021",698346.6,25.43,10.61,3263.401891
"BRA","1/31/2022",741581.6,25.92,37.72,3465.440794
"BRA","2/28/2022",773917.8,26.1,31.07,3616.549163
"BRN","3/31/2020",44,9.98,0.8,99.65302628
"BRN","4/30/2020",34.4,5.84,-6.5,77.91054782
"BRN","5/31/2020",23.2,3.15,-7.61,52.54432295
"BRN","6/30/2020",77.8,9.01,42.86,176.2046692
"BRN","7/31/2020",69,6.82,-5.91,156.2740639
"BRN","8/31/2020",59.6,5.1,-5.97,134.9845538
"BRN","9/30/2020",27,2.04,-21.09,61.15072067
"BRN","10/31/2020",-0.2,-0.01,-16.98,-0.452968301
"BRN","11/30/2020",-5.6,-0.35,-4.05,-12.68311244
"BRN","12/31/2020",-16.8,-0.95,-7.41,-38.04933731
"BGR","3/8/2020",-1442.6,-6.04,-8.84,-209.1738676
"BGR","3/15/2020",-1551.7,-5.95,-5,-224.9931307
"BGR","3/22/2020",-1649.8,-5.84,-4.58,-239.2174177
"BGR","3/29/2020",-1691.7,-5.57,-1.97,-245.2928267
"BGR","4/5/2020",-1762.2,-5.43,-3.34,-255.5151737
"BGR","4/12/2020",-1786.9,-5.18,-1.2,-259.09662
"BGR","4/19/2020",-1809.2,-4.95,-1.09,-262.3300716
"BGR","4/26/2020",-1861.3,-4.82,-2.56,-269.8844585
"BGR","5/3/2020",-1963.4,-4.84,-5.12,-284.6887368
"BGR","5/10/2020",-2059.9,-4.84,-4.8,-298.6810273
"BGR","5/17/2020",-1923.6,-4.32,6.99,-278.9178232
"BGR","5/24/2020",-1978.9,-4.26,-2.83,-286.9362031
"BGR","5/31/2020",-2113.8,-4.36,-6.98,-306.4964102
"BGR","6/7/2020",-2091.3,-4.15,1.18,-303.2339591
"BGR","6/14/2020",-2056,-3.93,1.84,-298.1155357
"BGR","6/21/2020",-2068.1,-3.82,-0.62,-299.8700094
"BGR","6/28/2020",-2102,-3.74,-1.75,-304.7854358
"BGR","7/5/2020",-1842.9,-3.18,13.79,-267.2164984
"BGR","7/12/2020",-1720.8,-2.87,6.36,-249.5122636
"BGR","7/19/2020",-1726.9,-2.79,-0.33,-250.3967503
"BGR","7/26/2020",-1692.8,-2.66,1.75,-245.4523244
"BGR","8/2/2020",-1473.5,-2.24,11.29,-213.6543005
"BGR","8/9/2020",-1328.2,-1.96,7.59,-192.586116
"BGR","8/16/2020",-1193.5,-1.72,7.32,-173.0549085
"BGR","8/23/2020",-1095.6,-1.54,5.4,-158.8596211
"BGR","8/30/2020",-958.7,-1.31,7.61,-139.0094183
"BGR","9/6/2020",-806.8,-1.08,8.47,-116.9842482
"BGR","9/13/2020",-693.1,-0.9,6.32,-100.497995
"BGR","9/20/2020",-636.6,-0.81,3.15,-92.30561772
"BGR","9/27/2020",-577.1,-0.72,3.33,-83.67824692
"BGR","10/4/2020",-519.2,-0.63,3,-75.28287264
"BGR","10/11/2020",-401.9,-0.48,5.96,-58.27462734
"BGR","10/18/2020",-282.8,-0.33,5.84,-41.00538594
"BGR","10/25/2020",56.9,0.06,16.72,8.250376451
"BGR","11/1/2020",721.8,0.8,32.17,104.6594327
"BGR","11/8/2020",1873.5,2.03,55.26,271.653432
"BGR","11/15/2020",3716.6,3.94,87.56,538.89893
"BGR","11/22/2020",6060.9,6.28,113.65,878.8173397
"BGR","11/29/2020",8717.8,8.84,127.61,1264.062071
"BGR","12/6/2020",11334.9,11.25,122.53,1643.535888
"BGR","12/13/2020",13530,13.15,100.93,1961.820622
"BGR","12/20/2020",15269.3,14.53,78.85,2214.015345
"BGR","12/27/2020",16174.6,15.06,38.74,2345.281879
"BGR","1/3/2021",16802.9,15.31,26.89,2436.384015
"BGR","1/10/2021",16870.8,15.02,2.65,2446.229368
"BGR","1/17/2021",16809.9,14.63,-2.39,2437.399
"BGR","1/24/2021",16832.8,14.34,0.92,2440.71945
"BGR","1/31/2021",16815.1,14.03,-0.71,2438.152989
"BGR","2/7/2021",16768.8,13.71,-1.9,2431.439589
"BGR","2/14/2021",16852.5,13.53,3.66,2443.575907
"BGR","2/21/2021",17076.4,13.46,9.87,2476.040921
"BGR","2/28/2021",17401.3,13.48,14.36,2523.150716
"BGR","3/7/2021",17902.4,13.63,22.23,2595.809128
"BGR","3/14/2021",18680.3,13.98,34.71,2708.602939
"BGR","3/21/2021",19892.8,14.65,55.68,2884.412806
"BGR","3/28/2021",21442.3,15.55,72.56,3109.086941
"BGR","4/4/2021",23368,16.69,90.95,3388.30926
"BGR","4/11/2021",25050.1,17.62,79.91,3632.210108
"BGR","4/18/2021",26740,18.54,82.51,3877.241938
"BGR","4/25/2021",28138.3,19.24,68.55,4079.992402
"BGR","5/2/2021",29250.8,19.73,54.9,4241.302486
"BGR","5/9/2021",30065.3,20.01,41,4359.403218
"BGR","5/16/2021",30614.4,20.11,27.42,4439.021526
"BGR","5/23/2021",31031.3,20.13,21.44,4499.47112
"BGR","5/30/2021",31268.6,20.03,12.19,4533.879105
"BGR","6/6/2021",31438.3,19.89,8.81,4558.485237
"BGR","6/13/2021",31599.4,19.75,8.51,4581.844387
"BGR","6/20/2021",31720.3,19.6,6.33,4599.374624
"BGR","6/27/2021",32075.8,19.58,18.37,4650.921352
"BGR","7/4/2021",32282.5,19.48,10.7,4680.892404
"BGR","7/11/2021",32509.2,19.4,12.11,4713.763411
"BGR","7/18/2021",32683.9,19.28,9.13,4739.094532
"BGR","7/25/2021",32773.4,19.12,4.85,4752.071838
"BGR","8/1/2021",32931.1,19,8.1,4774.937995
"BGR","8/8/2021",33237,18.97,15.81,4819.292831
"BGR","8/15/2021",33570.9,18.95,17.51,4867.707606
"BGR","8/22/2021",33821.2,18.9,13.65,4904.000563
"BGR","8/29/2021",34361.7,19.01,29.92,4982.371889
"BGR","9/5/2021",35047.2,19.19,38.22,5081.767901
"BGR","9/12/2021",35916.7,19.48,48.64,5207.843513
"BGR","9/19/2021",37023,19.89,61.75,5368.25461
"BGR","9/26/2021",38012.1,20.22,55.38,5511.671963
"BGR","10/3/2021",39076.2,20.6,59.85,5665.964152
"BGR","10/10/2021",40226.7,20.99,59.88,5832.784154
"BGR","10/17/2021",41668.6,21.52,73.56,6041.856523
"BGR","10/24/2021",43477.3,22.22,89.04,6304.114096
"BGR","10/31/2021",45499.6,23.02,99.83,6597.343205
"BGR","11/7/2021",47607.1,23.84,102.28,6902.926129
"BGR","11/14/2021",49617.4,24.59,96.76,7194.415264
"BGR","11/21/2021",51503.1,25.26,89.87,7467.837669
"BGR","11/28/2021",53101,25.78,77.72,7699.5297
"BGR","12/5/2021",54511.5,26.2,67.96,7904.049137
"BGR","12/12/2021",55690.2,26.5,55.36,8074.958078
"BGR","12/19/2021",56648.9,26.68,44.21,8213.967496
"BGR","12/26/2021",57543.8,26.82,40.69,8343.726053
"BGR","1/2/2022",58268.7,26.87,31.11,8448.834979
"BGR","1/9/2022",58809.3,26.8,21.19,8527.220805
"BGR","1/16/2022",59340.1,26.73,20.89,8604.185652
"BGR","1/23/2022",60034.7,26.75,27.84,8704.901144
"BGR","1/30/2022",60950.7,26.86,37.01,8837.719155
"BGR","2/6/2022",62068.1,27.06,46.03,8999.739729
"BGR","2/13/2022",63335.5,27.34,55.57,9183.509977
"BGR","2/20/2022",64411.1,27.54,47.56,9339.469641
"CAN","1/26/2020",-873.4,-3.41,-2.47,-22.94320679
"CAN","2/2/2020",-1136.5,-3.58,-4.31,-29.85453918
"CAN","2/9/2020",-1352.6,-3.58,-3.54,-35.53123598
"CAN","2/16/2020",-1717.7,-3.91,-5.98,-45.12199027
"CAN","2/23/2020",-2093.8,-4.19,-6.21,-55.00170183
"CAN","3/1/2020",-2299.9,-4.11,-3.45,-60.41571021
"CAN","3/8/2020",-2529,-4.08,-3.82,-66.43390196
"CAN","3/15/2020",-2737.1,-4.03,-3.53,-71.90044802
"CAN","3/22/2020",-2731.2,-3.71,0.1,-71.74546185
"CAN","3/29/2020",-2620.3,-3.3,1.91,-68.83224725
"CAN","4/5/2020",-2072.4,-2.43,9.52,-54.4395486
"CAN","4/12/2020",-1137.5,-1.25,16.5,-29.88080802
"CAN","4/19/2020",-183.6,-0.19,16.84,-4.82295943
"CAN","4/26/2020",1144.3,1.12,23.66,30.05943615
"CAN","5/3/2020",2408.2,2.23,22.44,63.26062582
"CAN","5/10/2020",3292.1,2.9,15.95,86.47965545
"CAN","5/17/2020",3991,3.36,12.89,104.8389493
"CAN","5/24/2020",4534.9,3.65,10.12,119.1265726
"CAN","5/31/2020",5108.8,3.94,10.8,134.2022611
"CAN","6/7/2020",5386.7,4,5.28,141.5023724
"CAN","6/14/2020",5327.6,3.8,-1.12,139.9498838
"CAN","6/21/2020",5412.5,3.73,1.63,142.1801085
"CAN","6/28/2020",5470.4,3.63,1.1,143.7010744
"CAN","7/5/2020",5359.3,3.44,-2.11,140.7826061
"CAN","7/12/2020",5540.2,3.44,3.47,145.5346396
"CAN","7/19/2020",5669.1,3.41,2.5,148.9206934
"CAN","7/26/2020",5756,3.36,1.67,151.2034558
"CAN","8/2/2020",5800.9,3.29,0.87,152.3829268
"CAN","8/9/2020",5838.8,3.21,0.73,153.3785159
"CAN","8/16/2020",6076.7,3.25,4.59,159.6278735
"CAN","8/23/2020",6309.6,3.28,4.49,165.7458868
"CAN","8/30/2020",6325.5,3.21,0.3,166.1635614
"CAN","9/6/2020",6504.4,3.21,3.39,170.8630573
"CAN","9/13/2020",6554.3,3.15,0.95,172.1738725
"CAN","9/20/2020",6717.2,3.15,3.08,176.4530669
"CAN","9/27/2020",7041.1,3.22,5.97,184.9615449
"CAN","10/4/2020",7223,3.22,3.29,189.7398473
"CAN","10/11/2020",7448.9,3.24,4.07,195.6739788
"CAN","10/18/2020",7533.8,3.2,1.5,197.9042035
"CAN","10/25/2020",7646.7,3.17,2,200.8699558
"CAN","11/1/2020",7836.6,3.18,3.33,205.8584089
"CAN","11/8/2020",8435.5,3.34,10.59,221.5908185
"CAN","11/15/2020",8892.4,3.45,8.05,233.5930525
"CAN","11/22/2020",9311.3,3.53,7.33,244.5970705
"CAN","11/29/2020",9879.2,3.67,9.91,259.515146
"CAN","12/6/2020",10608.1,3.85,12.63,278.6625051
"CAN","12/13/2020",11306,4.02,11.87,296.9955301
"CAN","12/20/2020",11809.9,4.11,8.47,310.2323997
"CAN","12/27/2020",12422.8,4.24,10.15,326.3325731
"CAN","1/3/2021",13165.7,4.4,12.31,345.8476959
"CAN","1/10/2021",13407.2,4.39,3.7,352.1916213
"CAN","1/17/2021",13579.7,4.35,2.63,356.7229966
"CAN","1/24/2021",13748.2,4.31,2.58,361.1492965
"CAN","1/31/2021",13938.7,4.29,2.96,366.153511
"CAN","2/7/2021",14147.2,4.27,3.35,371.6305646
"CAN","2/14/2021",13907.7,4.12,-3.85,365.3391769
"CAN","2/21/2021",13619.2,3.96,-4.64,357.7606159
"CAN","2/28/2021",13264.7,3.79,-5.75,348.4483113
"CAN","3/7/2021",12985.2,3.65,-4.59,341.1061699
"CAN","3/14/2021",12522.7,3.46,-7.57,328.9568304
"CAN","3/21/2021",12006.2,3.26,-8.61,315.3889734
"CAN","3/28/2021",11663.7,3.12,-5.73,306.3918949
"CAN","4/4/2021",11336.2,2.98,-5.53,297.7888491
"CAN","4/11/2021",11240.7,2.91,-1.63,295.2801747
"CAN","4/18/2021",11122.2,2.84,-2.05,292.1673169
"CAN","4/25/2021",11027.7,2.77,-1.64,289.6849113
"CAN","5/2/2021",11187.2,2.77,2.79,293.8747916
"CAN","5/9/2021",11252.7,2.75,1.14,295.5954008
"CAN","5/16/2021",11313.2,2.73,1.07,297.1846657
"CAN","5/23/2021",11528.7,2.74,3.89,302.8456012
"CAN","5/30/2021",11339.2,2.66,-3.45,297.8676556
"CAN","6/6/2021",11494.7,2.67,2.86,301.9524606
"CAN","6/13/2021",11394.2,2.61,-1.87,299.312442
"CAN","6/20/2021",11366.7,2.57,-0.51,298.5900488
"CAN","6/27/2021",11323.2,2.53,-0.82,297.4473542
"CAN","7/4/2021",12132.7,2.68,15.1,318.7119819
"CAN","7/11/2021",12168.2,2.66,0.66,319.6445258
"CAN","7/18/2021",12195.7,2.63,0.52,320.366919
"CAN","7/25/2021",12281.2,2.62,1.62,322.612905
"CAN","8/1/2021",12419.7,2.62,2.61,326.2511396
"CAN","8/8/2021",12611.2,2.63,3.61,331.2816229
"CAN","8/15/2021",12670.7,2.62,1.12,332.844619
"CAN","8/22/2021",12945.2,2.64,5.18,340.0554162
"CAN","8/29/2021",13089.7,2.64,2.72,343.8512639
"CAN","9/5/2021",13327.2,2.66,4.44,350.0901139
"CAN","9/12/2021",13762.7,2.72,8.08,361.5301947
"CAN","9/19/2021",14099.2,2.76,6.26,370.3696601
"CAN","9/26/2021",14308.7,2.77,3.87,375.8729826
"CAN","10/3/2021",14339.2,2.75,0.55,376.6741823
"CAN","10/10/2021",13932.7,2.64,-7.21,365.9958979
"CAN","10/17/2021",13485.2,2.53,-7.9,354.240591
"CHL","2/23/2020",205,1.3,-3.54,10.67021327
"CHL","3/1/2020",218.4,1.24,0.72,11.36768087
"CHL","3/8/2020",226,1.16,0.4,11.76325951
"CHL","3/15/2020",270.6,1.27,2.37,14.08468152
"CHL","3/22/2020",384.5,1.65,6.01,20.01315611
"CHL","3/29/2020",460.9,1.83,3.96,23.98976242
"CHL","4/5/2020",567.3,2.09,5.39,29.52786336
"CHL","4/12/2020",537.7,1.84,-1.45,27.98718867
"CHL","4/19/2020",627.6,2.01,4.5,32.66646756
"CHL","4/26/2020",650,1.95,1.08,33.83238355
"CHL","5/3/2020",665.6,1.88,0.75,34.64436075
"CHL","5/10/2020",964,2.58,14.6,50.17602729
"CHL","5/17/2020",1276.6,3.23,14.71,66.44680128
"CHL","5/24/2020",1945,4.65,29.52,101.2369015
"CHL","5/31/2020",3042.9,6.9,47.82,158.3823998
"CHL","6/7/2020",4543,9.77,62.53,236.4623361
"CHL","6/14/2020",6022.6,12.29,59.1,313.475251
"CHL","6/21/2020",7241,14.06,48.47,376.8927527
"CHL","6/28/2020",8231.1,15.23,39.15,428.4272803
"CHL","7/5/2020",8823,15.61,23.89,459.2355693
"CHL","7/12/2020",9341.1,15.84,21.16,486.2025814
"CHL","7/19/2020",9642.2,15.69,11.98,501.8747825
"CHL","7/26/2020",9882.3,15.46,9.77,514.3719445
"CHL","8/2/2020",10103.2,15.22,9.08,525.8697499
"CHL","8/9/2020",10253.3,14.92,6.34,533.682428
"CHL","8/16/2020",10351.2,14.57,4.2,538.7781055
"CHL","8/23/2020",10636.1,14.5,12.33,553.6070994
"CHL","8/30/2020",10872,14.38,10.52,565.8856522
"CHL","9/6/2020",10965.6,14.07,4.07,570.7575154
"CHL","9/13/2020",11128.2,13.88,7.25,579.2208163
"CHL","9/20/2020",11227.3,13.62,4.31,584.3789535
"CHL","9/27/2020",11380.7,13.44,6.94,592.363396
"CHL","10/4/2020",11563.3,13.32,8.46,601.8676933
"CHL","10/11/2020",11865.7,13.34,14.44,617.6075591
"CHL","10/18/2020",12103.3,13.3,11.48,629.9745966
"CHL","10/25/2020",12361.2,13.29,12.6,643.3982454
"CHL","11/1/2020",12599.1,13.25,11.72,655.7808977
"CHL","11/8/2020",12803.5,13.19,10.05,666.4198811
"CHL","11/15/2020",12938.4,13.06,6.79,673.4414019
"CHL","11/22/2020",13092,12.95,7.57,681.4362544
"CHL","11/29/2020",13311.1,12.91,11.04,692.8403702
"CHL","12/6/2020",13546.7,12.9,12.15,705.103308
"CHL","12/13/2020",13755.6,12.85,10.56,715.9765155
"CHL","12/20/2020",13938.7,12.79,9.29,725.5068377
"CHL","12/27/2020",14330.1,12.92,20.6,745.8791376
"CHL","1/3/2021",14669.5,13.01,17.87,763.5448468
"CHL","1/10/2021",15062.1,13.12,19.1,783.9796065
"CHL","1/17/2021",15534,13.3,23.99,808.5419169
"CHL","1/24/2021",16219.4,13.65,33.99,844.2168641
"CHL","1/31/2021",16747,13.86,25.95,871.6783496
"CHL","2/7/2021",17343.9,14.11,29.29,902.7468877
"CHL","2/14/2021",17890,14.33,27.86,931.1712948
"CHL","2/21/2021",18435.4,14.54,27.87,959.5592671
"CHL","2/28/2021",19038.5,14.78,30.1,990.950514
"CHL","3/7/2021",19794.6,15.14,39.67,1030.305384
"CHL","3/14/2021",20538,15.48,38.87,1068.99922
"CHL","3/21/2021",21169.4,15.73,32.91,1101.863477
"CHL","3/28/2021",21981,16.1,42.06,1144.107112
"CHL","4/4/2021",22849.1,16.5,44.18,1189.291561
"CHL","4/11/2021",23688.2,16.86,41.75,1232.966566
"CHL","4/18/2021",24512.3,17.2,39.72,1275.860823
"CHL","4/25/2021",25143.9,17.39,31.08,1308.73549
"CHL","5/2/2021",25823,17.61,32.22,1344.082524
"CHL","5/9/2021",26455.4,17.78,30.08,1376.99883
"CHL","5/16/2021",27143.5,17.99,33.1,1412.814312
"CHL","5/23/2021",27918.9,18.25,35.89,1453.173743
"CHL","5/30/2021",28700,18.48,33.96,1493.829858
"CHL","6/6/2021",29385.6,18.64,29.41,1529.515215
"CHL","6/13/2021",30084.5,18.79,28.71,1565.892835
"CHL","6/20/2021",30727.9,18.9,25.34,1599.38169
"CHL","6/27/2021",31375,19,25.39,1633.063129
"CHL","7/4/2021",32137.9,19.16,29.75,1672.771937
"CHL","7/11/2021",32744.5,19.23,24.13,1704.345358
"CHL","7/18/2021",33303.4,19.28,22.5,1733.436003
"CHL","7/25/2021",33623.3,19.18,12.55,1750.086741
"CHL","8/1/2021",33879.2,19.06,10.26,1763.40629
"CHL","8/8/2021",34051.8,18.89,7,1772.390089
"CHL","8/15/2021",34278.7,18.77,9.45,1784.200194
"CHL","8/22/2021",34523.3,18.66,10.33,1796.93158
"CHL","8/29/2021",34538.9,18.43,0.66,1797.743557
"CHL","9/5/2021",34599.5,18.25,2.66,1800.897776
"CHL","9/12/2021",34659.9,18.05,2.58,1804.041585
"CHL","9/19/2021",34771.3,17.9,4.89,1809.839935
"CHL","9/26/2021",34795.2,17.7,1.02,1811.083926
"CHL","10/3/2021",34799.3,17.5,0.18,1811.29733
"CHL","10/10/2021",34933.7,17.38,6.13,1818.292826
"CHL","10/17/2021",35166.8,17.31,10.95,1830.425639
"CHL","10/24/2021",35284.2,17.19,5.58,1836.536288
"CHL","10/31/2021",35607.8,17.17,15.55,1853.37961
"CHL","11/7/2021",35790.4,17.09,8.84,1862.883908
"CHL","11/14/2021",36115.5,17.08,15.71,1879.805305
"CHL","11/21/2021",36456.1,17.08,16.85,1897.533474
"CHL","11/28/2021",36795.5,17.07,16.43,1915.199183
"CHL","12/5/2021",37314.4,17.15,25.7,1942.207835
"CHL","12/12/2021",37723.8,17.18,20.74,1963.517031
"CHL","12/19/2021",38136.4,17.21,20.49,1984.992787
"CHL","12/26/2021",38548.3,17.24,20.52,2006.432109
"CHL","1/2/2022",39032.4,17.31,25.02,2031.629427
"CHL","1/9/2022",39416.8,17.32,18.39,2051.637378
"CHL","1/16/2022",39897.4,17.38,24,2076.652522
"CHL","1/23/2022",40259.5,17.38,17.65,2095.499762
"CHL","1/30/2022",40841.9,17.47,28.15,2125.813578
"CHL","2/6/2022",41672.5,17.67,40.06,2169.046159
"CHL","2/13/2022",42696.4,17.96,51.32,2222.33997
"CHL","2/20/2022",43933.5,18.32,62.11,2286.730804
"CHL","2/27/2022",45141.4,18.67,59.24,2349.601782
"CHL","3/6/2022",46281.3,18.99,58.72,2408.933373
"CHL","3/13/2022",47164.4,19.19,45.34,2454.89857
"CHL","3/20/2022",47741.5,19.28,29.54,2484.936522
"COL","3/8/2020",543.2,1.15,-1.48,10.59574932
"COL","3/15/2020",349.1,0.67,-4.16,6.809602519
"COL","3/22/2020",258.6,0.46,-1.96,5.044294504
